meter_id,forcast_date,kwh,aq_kwh,exit_zone,period,rate_date,aq_min_kwh,aq_max_kwh,rate_p_per_kwh
14676236,2022-08-29 00:00:00,30.49132232,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-08-29 00:00:00,30.49132232,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-08-29 00:00:00,30.49132232,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-08-30 00:00:00,24.58121676,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-08-30 00:00:00,24.58121676,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-08-30 00:00:00,24.58121676,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-08-31 00:00:00,25.32925519,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-08-31 00:00:00,25.32925519,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-08-31 00:00:00,25.32925519,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-01 00:00:00,28.68900176,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-01 00:00:00,28.68900176,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-01 00:00:00,28.68900176,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-02 00:00:00,25.21903517,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-02 00:00:00,25.21903517,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-02 00:00:00,25.21903517,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-03 00:00:00,25.6894644,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-03 00:00:00,25.6894644,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-03 00:00:00,25.6894644,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-04 00:00:00,29.6387308,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-04 00:00:00,29.6387308,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-04 00:00:00,29.6387308,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-05 00:00:00,25.25327588,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-05 00:00:00,25.25327588,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-05 00:00:00,25.25327588,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-06 00:00:00,29.92768249,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-06 00:00:00,29.92768249,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-06 00:00:00,29.92768249,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-07 00:00:00,27.55021761,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-07 00:00:00,27.55021761,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-07 00:00:00,27.55021761,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-08 00:00:00,25.06151685,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-08 00:00:00,25.06151685,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-08 00:00:00,25.06151685,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-09 00:00:00,26.56697353,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-09 00:00:00,26.56697353,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-09 00:00:00,26.56697353,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-10 00:00:00,15.20014361,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-10 00:00:00,15.20014361,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-10 00:00:00,15.20014361,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-11 00:00:00,27.06261001,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-11 00:00:00,27.06261001,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-11 00:00:00,27.06261001,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-12 00:00:00,13.20554749,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-12 00:00:00,13.20554749,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-12 00:00:00,13.20554749,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-13 00:00:00,20.69872315,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-13 00:00:00,20.69872315,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-13 00:00:00,20.69872315,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-14 00:00:00,30.54117673,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-14 00:00:00,30.54117673,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-14 00:00:00,30.54117673,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-15 00:00:00,32.29649197,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-15 00:00:00,32.29649197,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-15 00:00:00,32.29649197,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-16 00:00:00,24.74784779,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-16 00:00:00,24.74784779,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-16 00:00:00,24.74784779,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-17 00:00:00,23.43124737,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-17 00:00:00,23.43124737,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-17 00:00:00,23.43124737,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-18 00:00:00,30.87990315,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-18 00:00:00,30.87990315,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-18 00:00:00,30.87990315,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-19 00:00:00,24.99551332,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-19 00:00:00,24.99551332,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-19 00:00:00,24.99551332,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-20 00:00:00,35.68839861,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-20 00:00:00,35.68839861,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-20 00:00:00,35.68839861,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-21 00:00:00,28.41745781,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-21 00:00:00,28.41745781,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-21 00:00:00,28.41745781,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-22 00:00:00,30.96849366,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-22 00:00:00,30.96849366,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-22 00:00:00,30.96849366,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-23 00:00:00,36.08521206,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-23 00:00:00,36.08521206,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-23 00:00:00,36.08521206,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-24 00:00:00,31.38716709,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-24 00:00:00,31.38716709,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-24 00:00:00,31.38716709,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-25 00:00:00,27.26945358,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-25 00:00:00,27.26945358,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-25 00:00:00,27.26945358,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-26 00:00:00,31.63961945,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-26 00:00:00,31.63961945,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-26 00:00:00,31.63961945,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-27 00:00:00,33.43383807,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-27 00:00:00,33.43383807,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-27 00:00:00,33.43383807,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-28 00:00:00,28.7165742,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-28 00:00:00,28.7165742,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-28 00:00:00,28.7165742,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-29 00:00:00,31.63264327,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-29 00:00:00,31.63264327,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-29 00:00:00,31.63264327,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-09-30 00:00:00,30.46701785,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,0,73200.0,0.4173
14676236,2022-09-30 00:00:00,30.46701785,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,73200,732000.0,0.3116
14676236,2022-09-30 00:00:00,30.46701785,28978,EA1,2022-04-01 00:00:00,2022-04-01 00:00:00,732000,,0.4524
14676236,2022-10-01 00:00:00,37.12247932,28978,EA1,2022-10-01 00:00:00,2022-10-01 00:00:00,0,73200.0,0.4674
14676236,2022-10-01 00:00:00,37.12247932,28978,EA1,2022-10-01 00:00:00,2022-10-01 00:00:00,73200,732000.0,0.3489
14676236,2022-10-01 00:00:00,37.12247932,28978,EA1,2022-10-01 00:00:00,2022-10-01 00:00:00,732000,,0.5067
34509937,2020-06-01 00:00:00,78.61150433,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-01 00:00:00,78.61150433,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-01 00:00:00,78.61150433,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-02 00:00:00,68.96120458,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-02 00:00:00,68.96120458,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-02 00:00:00,68.96120458,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-03 00:00:00,41.10037709,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-03 00:00:00,41.10037709,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-03 00:00:00,41.10037709,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-04 00:00:00,61.80492919,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-04 00:00:00,61.80492919,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-04 00:00:00,61.80492919,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-05 00:00:00,72.27397374,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-05 00:00:00,72.27397374,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-05 00:00:00,72.27397374,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-06 00:00:00,58.57279875,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-06 00:00:00,58.57279875,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-06 00:00:00,58.57279875,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-07 00:00:00,70.90029057,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-07 00:00:00,70.90029057,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-07 00:00:00,70.90029057,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-08 00:00:00,47.37100749,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-08 00:00:00,47.37100749,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-08 00:00:00,47.37100749,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-09 00:00:00,39.64510004,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-09 00:00:00,39.64510004,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-09 00:00:00,39.64510004,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-10 00:00:00,50.10320712,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-10 00:00:00,50.10320712,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-10 00:00:00,50.10320712,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-11 00:00:00,33.31735627,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-11 00:00:00,33.31735627,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-11 00:00:00,33.31735627,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-12 00:00:00,47.60438325,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-12 00:00:00,47.60438325,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-12 00:00:00,47.60438325,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-13 00:00:00,65.85738097,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-13 00:00:00,65.85738097,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-13 00:00:00,65.85738097,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-14 00:00:00,37.5187876,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-14 00:00:00,37.5187876,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-14 00:00:00,37.5187876,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-15 00:00:00,50.34154508,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-15 00:00:00,50.34154508,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-15 00:00:00,50.34154508,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-16 00:00:00,50.35703764,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-16 00:00:00,50.35703764,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-16 00:00:00,50.35703764,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-17 00:00:00,60.02120784,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-17 00:00:00,60.02120784,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-17 00:00:00,60.02120784,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-18 00:00:00,52.37731147,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-18 00:00:00,52.37731147,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-18 00:00:00,52.37731147,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-19 00:00:00,63.84710104,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-19 00:00:00,63.84710104,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-19 00:00:00,63.84710104,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-20 00:00:00,63.93369869,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-20 00:00:00,63.93369869,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-20 00:00:00,63.93369869,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-21 00:00:00,53.86495859,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-21 00:00:00,53.86495859,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-21 00:00:00,53.86495859,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-22 00:00:00,49.47657242,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-22 00:00:00,49.47657242,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-22 00:00:00,49.47657242,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-23 00:00:00,52.36896849,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-23 00:00:00,52.36896849,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-23 00:00:00,52.36896849,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-24 00:00:00,30.49170181,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-24 00:00:00,30.49170181,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-24 00:00:00,30.49170181,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-25 00:00:00,46.38226246,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-25 00:00:00,46.38226246,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-25 00:00:00,46.38226246,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-26 00:00:00,24.90351808,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-26 00:00:00,24.90351808,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-26 00:00:00,24.90351808,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-27 00:00:00,41.51216156,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-27 00:00:00,41.51216156,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-27 00:00:00,41.51216156,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-28 00:00:00,51.59401571,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-28 00:00:00,51.59401571,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-28 00:00:00,51.59401571,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-29 00:00:00,47.77520033,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-29 00:00:00,47.77520033,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-29 00:00:00,47.77520033,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-06-30 00:00:00,40.87034687,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-06-30 00:00:00,40.87034687,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-06-30 00:00:00,40.87034687,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-07-01 00:00:00,50.39280426,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-07-01 00:00:00,50.39280426,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-07-01 00:00:00,50.39280426,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-07-02 00:00:00,18.09425592,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-07-02 00:00:00,18.09425592,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-07-02 00:00:00,18.09425592,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-07-03 00:00:00,56.55419966,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-07-03 00:00:00,56.55419966,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-07-03 00:00:00,56.55419966,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-07-04 00:00:00,47.93393611,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-07-04 00:00:00,47.93393611,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
34509937,2020-07-04 00:00:00,47.93393611,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,732000,,0.2265
34509937,2020-07-05 00:00:00,44.77653133,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,0,73200.0,0.1902
34509937,2020-07-05 00:00:00,44.77653133,78324,SO1,2020-04-01 00:00:00,2020-04-01 00:00:00,73200,732000.0,0.2743
